MIN	CHO	Mon, Jan 22, 2024	8:00p	2024	18024	125	128	2:11	regular
DAL	BOS	Mon, Jan 22, 2024	8:30p	2024	20277	110	119	2:07	regular
PHO	CHI	Mon, Jan 22, 2024	9:00p	2024	17071	115	113	2:11	regular
SAC	ATL	Mon, Jan 22, 2024	10:00p	2024	17832	122	107	2:13	regular
IND	DEN	Tue, Jan 23, 2024	7:00p	2024	16004	109	114	2:16	regular
BRK	NYK	Tue, Jan 23, 2024	7:30p	2024	17732	103	108	2:12	regular
NOP	UTA	Tue, Jan 23, 2024	8:00p	2024	16032	153	124	2:05	regular
OKC	POR	Tue, Jan 23, 2024	8:00p	2024	15874	111	109	2:11	regular
LAC	LAL	Tue, Jan 23, 2024	10:00p	2024	19370	127	116	2:10	regular
DET	CHO	Wed, Jan 24, 2024	7:00p	2024	15020	113	106	2:10	regular
WAS	MIN	Wed, Jan 24, 2024	7:00p	2024	15446	107	118	2:20	regular
MIA	MEM	Wed, Jan 24, 2024	7:30p	2024	19600	96	105	2:13	regular
HOU	POR	Wed, Jan 24, 2024	8:00p	2024	18055	131	137	2:25	regular
MIL	CLE	Wed, Jan 24, 2024	8:00p	2024	17510	126	116	2:09	regular
DAL	PHO	Wed, Jan 24, 2024	8:30p	2024	20202	109	132	2:22	regular
SAS	OKC	Wed, Jan 24, 2024	9:30p	2024	18130	114	140	2:13	regular
GSW	ATL	Wed, Jan 24, 2024	10:00p	2024	18064	134	112	2:08	regular
IND	PHI	Thu, Jan 25, 2024	7:00p	2024	15699	134	122	2:30	regular
WAS	UTA	Thu, Jan 25, 2024	7:00p	2024	14027	108	123	2:02	regular
BRK	MIN	Thu, Jan 25, 2024	7:30p	2024	17732	94	96	2:15	regular
MIA	BOS	Thu, Jan 25, 2024	7:30p	2024	20074	110	143	2:02	regular
NYK	DEN	Thu, Jan 25, 2024	7:30p	2024	19812	122	84	2:05	regular
GSW	SAC	Thu, Jan 25, 2024	10:00p	2024	18064	133	134	2:24	regular
LAL	CHI	Thu, Jan 25, 2024	10:30p	2024	18997	141	132	2:15	regular
ATL	DAL	Fri, Jan 26, 2024	7:00p	2024	16149	143	148	2:24	regular
CHO	HOU	Fri, Jan 26, 2024	7:00p	2024	16164	104	138	2:14	regular
IND	PHO	Fri, Jan 26, 2024	7:00p	2024	17274	133	131	2:17	regular
TOR	LAC	Fri, Jan 26, 2024	7:30p	2024	19800	107	127	2:11	regular
MEM	ORL	Fri, Jan 26, 2024	8:00p	2024	16823	107	106	2:15	regular
MIL	CLE	Fri, Jan 26, 2024	8:00p	2024	17855	100	112	2:27	regular
NOP	OKC	Fri, Jan 26, 2024	8:00p	2024	18624	83	107	2:00	regular
SAS	POR	Fri, Jan 26, 2024	9:30p	2024	17274	116	100	2:09	regular
DET	WAS	Sat, Jan 27, 2024	12:00p	2024	16922	104	118	2:08	regular
NYK	MIA	Sat, Jan 27, 2024	3:00p	2024	19812	125	109	2:23	regular
DEN	PHI	Sat, Jan 27, 2024	5:30p	2024	19805	111	105	2:22	regular
BRK	HOU	Sat, Jan 27, 2024	6:00p	2024	17732	106	104	2:26	regular
BOS	LAC	Sat, Jan 27, 2024	7:00p	2024	19156	96	115	2:03	regular
CHO	UTA	Sat, Jan 27, 2024	7:00p	2024	17633	122	134	2:04	regular
MIL	NOP	Sat, Jan 27, 2024	8:00p	2024	17940	141	117	2:14	regular
GSW	LAL	Sat, Jan 27, 2024	8:30p	2024	18064	144	145	3:17	regular
SAS	MIN	Sat, Jan 27, 2024	8:30p	2024	17726	113	112	2:04	regular
DAL	SAC	Sat, Jan 27, 2024	9:00p	2024	20373	115	120	2:23	regular
DET	OKC	Sun, Jan 28, 2024	2:00p	2024	16861	120	104	1:56	regular
IND	MEM	Sun, Jan 28, 2024	3:30p	2024	16519	116	110	2:15	regular
ATL	TOR	Sun, Jan 28, 2024	6:00p	2024	15658	126	125	2:20	regular
ORL	PHO	Sun, Jan 28, 2024	6:00p	2024	18823	113	98	2:24	regular
POR	CHI	Sun, Jan 28, 2024	9:00p	2024	17899	96	104	2:11	regular
CHO	NYK	Mon, Jan 29, 2024	7:00p	2024	15546	92	113	2:03	regular
CLE	LAC	Mon, Jan 29, 2024	7:00p	2024	19432	118	108	2:18	regular
BOS	NOP	Mon, Jan 29, 2024	7:30p	2024	19156	118	112	2:08	regular
BRK	UTA	Mon, Jan 29, 2024	7:30p	2024	16054	147	114	2:10	regular
MIA	PHO	Mon, Jan 29, 2024	7:30p	2024	19600	105	118	2:12	regular
HOU	LAL	Mon, Jan 29, 2024	8:00p	2024	18055	135	119	2:12	regular
MEM	SAC	Mon, Jan 29, 2024	8:00p	2024	15333	94	103	2:00	regular
OKC	MIN	Mon, Jan 29, 2024	8:00p	2024	16870	101	107	2:10	regular
SAS	WAS	Mon, Jan 29, 2024	8:00p	2024	17020	113	118	2:10	regular
DAL	ORL	Mon, Jan 29, 2024	8:30p	2024	20020	131	129	2:35	regular
DEN	MIL	Mon, Jan 29, 2024	9:00p	2024	19801	113	107	2:19	regular
POR	PHI	Mon, Jan 29, 2024	10:00p	2024	17128	130	104	2:12	regular
ATL	LAL	Tue, Jan 30, 2024	7:30p	2024	17871	138	122	2:06	regular
BOS	IND	Tue, Jan 30, 2024	7:30p	2024	19156	129	124	2:25	regular
NYK	UTA	Tue, Jan 30, 2024	7:30p	2024	19133	118	103	2:03	regular
CHI	TOR	Tue, Jan 30, 2024	8:00p	2024	21259	107	118	2:16	regular
GSW	PHI	Tue, Jan 30, 2024	10:00p	2024	18064	119	107	2:22	regular
CHO	CHI	Wed, Jan 31, 2024	7:00p	2024	13712	110	117	2:09	regular
CLE	DET	Wed, Jan 31, 2024	7:00p	2024	19432	128	121	2:13	regular
WAS	LAC	Wed, Jan 31, 2024	7:00p	2024	17201	109	125	2:06	regular
MIA	SAC	Wed, Jan 31, 2024	7:30p	2024	19600	115	106	2:06	regular
HOU	NOP	Wed, Jan 31, 2024	8:00p	2024	18055	99	110	2:14	regular
MIN	DAL	Wed, Jan 31, 2024	8:00p	2024	18024	121	87	2:11	regular
OKC	DEN	Wed, Jan 31, 2024	8:00p	2024	16723	105	100	2:16	regular
SAS	ORL	Wed, Jan 31, 2024	8:00p	2024	17081	98	108	2:11	regular
BRK	PHO	Wed, Jan 31, 2024	8:30p	2024	17732	120	136	2:22	regular
POR	MIL	Wed, Jan 31, 2024	10:00p	2024	19335	119	116	2:24	regular
BOS	LAL	Thu, Feb 1, 2024	7:30p	2024	19156	105	114	2:13	regular
NYK	IND	Thu, Feb 1, 2024	7:30p	2024	19812	109	105	2:17	regular
MEM	CLE	Thu, Feb 1, 2024	8:00p	2024	15505	101	108	2:13	regular
UTA	PHI	Thu, Feb 1, 2024	10:00p	2024	18206	124	127	2:26	regular
DET	LAC	Fri, Feb 2, 2024	7:00p	2024	19122	125	136	2:05	regular
WAS	MIA	Fri, Feb 2, 2024	7:00p	2024	18308	102	110	2:23	regular
ATL	PHO	Fri, Feb 2, 2024	7:30p	2024	16536	129	120	2:10	regular
IND	SAC	Fri, Feb 2, 2024	7:30p	2024	17274	122	133	2:17	regular
HOU	TOR	Fri, Feb 2, 2024	8:00p	2024	18055	135	106	2:03	regular
MEM	GSW	Fri, Feb 2, 2024	8:00p	2024	17794	101	121	2:20	regular
MIN	ORL	Fri, Feb 2, 2024	8:00p	2024	18024	106	108	2:16	regular
OKC	CHO	Fri, Feb 2, 2024	8:00p	2024	17552	126	106	2:04	regular
SAS	NOP	Fri, Feb 2, 2024	8:00p	2024	17207	113	114	2:12	regular
DEN	POR	Fri, Feb 2, 2024	9:00p	2024	19622	120	108	2:06	regular
PHI	BRK	Sat, Feb 3, 2024	6:00p	2024	20673	121	136	2:11	regular
ATL	GSW	Sat, Feb 3, 2024	7:30p	2024	17600	141	134	2:31	regular
CHI	SAC	Sat, Feb 3, 2024	8:00p	2024	21579	115	123	2:14	regular
DAL	MIL	Sat, Feb 3, 2024	8:30p	2024	20377	117	129	2:18	regular
NYK	LAL	Sat, Feb 3, 2024	8:30p	2024	19812	105	113	2:18	regular
SAS	CLE	Sat, Feb 3, 2024	8:30p	2024	18354	101	117	2:14	regular
DET	ORL	Sun, Feb 4, 2024	3:00p	2024	17982	99	111	2:08	regular
WAS	PHO	Sun, Feb 4, 2024	3:30p	2024	16984	112	140	2:10	regular
BOS	MEM	Sun, Feb 4, 2024	6:00p	2024	19156	131	91	1:57	regular
CHO	IND	Sun, Feb 4, 2024	6:00p	2024	15687	99	115	2:14	regular
MIA	LAC	Sun, Feb 4, 2024	6:00p	2024	19855	95	103	2:17	regular
MIN	HOU	Sun, Feb 4, 2024	7:00p	2024	18024	111	90	2:15	regular
OKC	TOR	Sun, Feb 4, 2024	7:00p	2024	17059	135	127	2:33	regular
UTA	MIL	Sun, Feb 4, 2024	8:00p	2024	18206	123	108	2:15	regular
DEN	POR	Sun, Feb 4, 2024	8:30p	2024	19715	112	103	2:00	regular
CHO	LAL	Mon, Feb 5, 2024	7:00p	2024	19375	118	124	2:02	regular
CLE	SAC	Mon, Feb 5, 2024	7:00p	2024	19432	136	110	2:08	regular
PHI	DAL	Mon, Feb 5, 2024	7:00p	2024	19764	102	118	2:08	regular
ATL	LAC	Mon, Feb 5, 2024	7:30p	2024	17093	144	149	2:21	regular
BRK	GSW	Mon, Feb 5, 2024	7:30p	2024	17919	98	109	2:21	regular
NOP	TOR	Mon, Feb 5, 2024	8:00p	2024	17429	138	100	1:59	regular
IND	HOU	Tue, Feb 6, 2024	7:00p	2024	15571	132	129	2:09	regular
BRK	DAL	Tue, Feb 6, 2024	7:30p	2024	17732	107	119	2:11	regular
MIA	ORL	Tue, Feb 6, 2024	7:30p	2024	19600	121	95	2:08	regular
NYK	MEM	Tue, Feb 6, 2024	7:30p	2024	19013	123	113	2:05	regular
CHI	MIN	Tue, Feb 6, 2024	8:00p	2024	20949	129	123	2:40	regular
UTA	OKC	Tue, Feb 6, 2024	9:00p	2024	18206	124	117	2:08	regular
PHO	MIL	Tue, Feb 6, 2024	10:00p	2024	17071	114	106	2:35	regular
CHO	TOR	Wed, Feb 7, 2024	7:00p	2024	11720	117	123	2:12	regular
WAS	CLE	Wed, Feb 7, 2024	7:00p	2024	15860	106	114	2:13	regular
BOS	ATL	Wed, Feb 7, 2024	7:30p	2024	19156	125	117	1:58	regular
MIA	SAS	Wed, Feb 7, 2024	7:30p	2024	19652	116	104	2:09	regular
PHI	GSW	Wed, Feb 7, 2024	7:30p	2024	19780	104	127	2:14	regular
LAC	NOP	Wed, Feb 7, 2024	10:00p	2024	19370	106	117	2:17	regular
SAC	DET	Wed, Feb 7, 2024	10:00p	2024	17832	120	133	2:09	regular
IND	GSW	Thu, Feb 8, 2024	7:00p	2024	17274	109	131	2:08	regular
ORL	SAS	Thu, Feb 8, 2024	7:00p	2024	19074	127	111	2:15	regular
BRK	CLE	Thu, Feb 8, 2024	7:30p	2024	17304	95	118	2:03	regular
NYK	DAL	Thu, Feb 8, 2024	7:30p	2024	19812	108	122	2:12	regular
MEM	CHI	Thu, Feb 8, 2024	8:00p	2024	16285	110	118	2:13	regular
MIL	MIN	Thu, Feb 8, 2024	8:00p	2024	17577	105	129	2:05	regular
PHO	UTA	Thu, Feb 8, 2024	9:00p	2024	17071	129	115	2:11	regular
LAL	DEN	Thu, Feb 8, 2024	10:00p	2024	18997	106	114	2:12	regular
POR	DET	Thu, Feb 8, 2024	10:00p	2024	18125	122	128	2:39	regular
PHI	ATL	Fri, Feb 9, 2024	7:00p	2024	19758	121	127	2:24	regular
BOS	WAS	Fri, Feb 9, 2024	7:30p	2024	19156	133	129	2:14	regular
TOR	HOU	Fri, Feb 9, 2024	7:30p	2024	19800	107	104	2:19	regular
MIL	CHO	Fri, Feb 9, 2024	8:00p	2024	17690	120	84	2:08	regular
SAC	DEN	Fri, Feb 9, 2024	10:00p	2024	17832	135	106	2:10	regular
LAL	NOP	Fri, Feb 9, 2024	10:30p	2024	18997	139	122	2:13	regular
DAL	OKC	Sat, Feb 10, 2024	3:00p	2024	20277	146	111	2:14	regular
LAC	DET	Sat, Feb 10, 2024	3:30p	2024	19370	112	106	2:13	regular
BRK	SAS	Sat, Feb 10, 2024	6:00p	2024	18005	123	103	2:10	regular
CHO	MEM	Sat, Feb 10, 2024	7:00p	2024	17259	115	106	1:56	regular
ORL	CHI	Sat, Feb 10, 2024	7:00p	2024	19459	114	108	2:21	regular
WAS	PHI	Sat, Feb 10, 2024	7:00p	2024	20333	113	119	2:13	regular
ATL	HOU	Sat, Feb 10, 2024	7:30p	2024	17503	122	113	2:19	regular
NYK	IND	Sat, Feb 10, 2024	7:30p	2024	19812	111	125	2:06	regular
TOR	CLE	Sat, Feb 10, 2024	7:30p	2024	19800	95	119	2:03	regular
GSW	PHO	Sat, Feb 10, 2024	8:30p	2024	18064	113	112	2:25	regular
POR	NOP	Sat, Feb 10, 2024	10:00p	2024	18226	84	93	2:02	regular
MIA	BOS	Sun, Feb 11, 2024	2:00p	2024	20049	106	110	2:21	regular
OKC	SAC	Sun, Feb 11, 2024	3:00p	2024	17092	127	113	2:12	regular
CHO	IND	Mon, Feb 12, 2024	7:00p	2024	12112	111	102	2:04	regular
CLE	PHI	Mon, Feb 12, 2024	7:00p	2024	19432	121	123	2:21	regular
ATL	CHI	Mon, Feb 12, 2024	7:30p	2024	16524	126	136	2:15	regular
TOR	SAS	Mon, Feb 12, 2024	7:30p	2024	19800	99	122	2:05	regular
HOU	NYK	Mon, Feb 12, 2024	8:00p	2024	16790	105	103	2:22	regular
MEM	NOP	Mon, Feb 12, 2024	8:00p	2024	15823	87	96	2:06	regular
MIL	DEN	Mon, Feb 12, 2024	8:00p	2024	17444	112	95	2:04	regular
DAL	WAS	Mon, Feb 12, 2024	8:30p	2024	19921	112	104	2:16	regular
UTA	GSW	Mon, Feb 12, 2024	9:00p	2024	18206	107	129	2:06	regular
LAC	MIN	Mon, Feb 12, 2024	10:30p	2024	19370	100	121	2:06	regular
BRK	BOS	Tue, Feb 13, 2024	7:30p	2024	18053	110	118	2:14	regular
ORL	OKC	Tue, Feb 13, 2024	7:30p	2024	19301	113	127	2:18	regular
MIL	MIA	Tue, Feb 13, 2024	8:00p	2024	17520	97	123	2:06	regular
PHO	SAC	Tue, Feb 13, 2024	10:00p	2024	17071	130	125	2:31	regular
POR	MIN	Tue, Feb 13, 2024	10:00p	2024	17906	109	121	2:12	regular
LAL	DET	Tue, Feb 13, 2024	10:30p	2024	18997	125	111	2:07	regular
CHO	ATL	Wed, Feb 14, 2024	7:00p	2024	14336	122	99	2:06	regular
ORL	NYK	Wed, Feb 14, 2024	7:00p	2024	19259	118	100	2:08	regular
PHI	MIA	Wed, Feb 14, 2024	7:00p	2024	20015	104	109	2:13	regular
BOS	BRK	Wed, Feb 14, 2024	7:30p	2024	19156	136	86	1:54	regular
CLE	CHI	Wed, Feb 14, 2024	7:30p	2024	19432	108	105	2:20	regular
TOR	IND	Wed, Feb 14, 2024	7:30p	2024	19800	125	127	2:13	regular
MEM	HOU	Wed, Feb 14, 2024	8:00p	2024	15012	121	113	2:22	regular
NOP	WAS	Wed, Feb 14, 2024	8:00p	2024	18316	133	126	2:30	regular
DAL	SAS	Wed, Feb 14, 2024	8:30p	2024	20311	116	93	1:58	regular
DEN	SAC	Wed, Feb 14, 2024	9:00p	2024	19617	98	102	2:15	regular
PHO	DET	Wed, Feb 14, 2024	9:00p	2024	17071	116	100	2:18	regular
UTA	LAL	Wed, Feb 14, 2024	9:00p	2024	18206	122	138	2:06	regular
GSW	LAC	Wed, Feb 14, 2024	10:00p	2024	18064	125	130	2:33	regular
MEM	MIL	Thu, Feb 15, 2024	8:30p	2024	16544	113	110	2:28	regular
UTA	GSW	Thu, Feb 15, 2024	9:00p	2024	18206	137	140	2:14	regular
POR	MIN	Thu, Feb 15, 2024	10:00p	2024	18606	91	128	2:10	regular
CLE	ORL	Thu, Feb 22, 2024	7:00p	2024	19432	109	116	2:15	regular
IND	DET	Thu, Feb 22, 2024	7:00p	2024	16506	129	115	2:08	regular
PHI	NYK	Thu, Feb 22, 2024	7:00p	2024	21094	96	110	2:13	regular
TOR	BRK	Thu, Feb 22, 2024	7:00p	2024	19800	121	93	2:13	regular
DAL	PHO	Thu, Feb 22, 2024	7:30p	2024	20377	123	113	2:25	regular
CHI	BOS	Thu, Feb 22, 2024	8:00p	2024	20313	112	129	2:03	regular
NOP	HOU	Thu, Feb 22, 2024	8:00p	2024	17421	127	105	2:18	regular
OKC	LAC	Thu, Feb 22, 2024	8:00p	2024	18203	129	107	2:00	regular
DEN	WAS	Thu, Feb 22, 2024	9:00p	2024	19621	130	110	2:03	regular
UTA	CHO	Thu, Feb 22, 2024	9:00p	2024	18206	107	115	2:14	regular
GSW	LAL	Thu, Feb 22, 2024	10:00p	2024	18064	128	110	2:15	regular
SAC	SAS	Thu, Feb 22, 2024	10:00p	2024	18153	127	122	2:03	regular
ATL	TOR	Fri, Feb 23, 2024	7:30p	2024	17625	121	123	2:09	regular
PHI	CLE	Fri, Feb 23, 2024	7:30p	2024	19938	104	97	2:19	regular
HOU	PHO	Fri, Feb 23, 2024	8:00p	2024	18055	114	110	2:32	regular
MEM	LAC	Fri, Feb 23, 2024	8:00p	2024	17255	95	101	2:12	regular
NOP	MIA	Fri, Feb 23, 2024	8:00p	2024	18658	95	106	2:26	regular
OKC	WAS	Fri, Feb 23, 2024	8:00p	2024	18203	147	106	2:03	regular
GSW	CHO	Fri, Feb 23, 2024	10:00p	2024	18064	97	84	2:08	regular
MIN	MIL	Fri, Feb 23, 2024	10:00p	2024	18024	107	112	2:17	regular
POR	DEN	Fri, Feb 23, 2024	10:00p	2024	18898	112	127	2:08	regular
LAL	SAS	Fri, Feb 23, 2024	10:30p	2024	18997	123	118	2:12	regular
DET	ORL	Sat, Feb 24, 2024	8:00p	2024	19388	109	112	2:09	regular
NYK	BOS	Sat, Feb 24, 2024	8:30p	2024	19812	102	116	2:07	regular
MIN	BRK	Sat, Feb 24, 2024	9:00p	2024	18024	101	86	2:20	regular
PHI	MIL	Sun, Feb 25, 2024	1:00p	2024	19831	98	119	2:14	regular
PHO	LAL	Sun, Feb 25, 2024	3:30p	2024	17071	123	113	2:20	regular
IND	DAL	Sun, Feb 25, 2024	5:00p	2024	17274	133	111	2:05	regular
WAS	CLE	Sun, Feb 25, 2024	6:00p	2024	17895	105	114	2:14	regular
ATL	ORL	Sun, Feb 25, 2024	7:00p	2024	17173	109	92	2:06	regular
GSW	DEN	Sun, Feb 25, 2024	7:00p	2024	18064	103	119	2:21	regular
HOU	OKC	Sun, Feb 25, 2024	7:00p	2024	18055	110	123	2:11	regular
NOP	CHI	Sun, Feb 25, 2024	7:00p	2024	18684	106	114	2:05	regular
UTA	SAS	Sun, Feb 25, 2024	8:00p	2024	18206	128	109	2:13	regular
POR	CHO	Sun, Feb 25, 2024	9:00p	2024	17888	80	93	1:56	regular
LAC	SAC	Sun, Feb 25, 2024	9:30p	2024	19370	107	123	2:14	regular
IND	TOR	Mon, Feb 26, 2024	7:00p	2024	16026	122	130	2:19	regular
NYK	DET	Mon, Feb 26, 2024	7:30p	2024	19303	113	111	2:07	regular
MEM	BRK	Mon, Feb 26, 2024	8:00p	2024	15417	86	111	2:13	regular
SAC	MIA	Mon, Feb 26, 2024	10:00p	2024	17832	110	121	2:07	regular
CLE	DAL	Tue, Feb 27, 2024	7:00p	2024	19432	121	119	2:05	regular
ORL	BRK	Tue, Feb 27, 2024	7:00p	2024	17708	108	81	2:15	regular
WAS	GSW	Tue, Feb 27, 2024	7:00p	2024	20333	112	123	2:01	regular
ATL	UTA	Tue, Feb 27, 2024	7:30p	2024	17129	124	97	2:05	regular
BOS	PHI	Tue, Feb 27, 2024	7:30p	2024	19156	117	99	2:16	regular
NYK	NOP	Tue, Feb 27, 2024	7:30p	2024	19812	92	115	2:09	regular
CHI	DET	Tue, Feb 27, 2024	8:00p	2024	21089	95	105	2:05	regular
MIL	CHO	Tue, Feb 27, 2024	8:00p	2024	17607	123	85	2:00	regular
MIN	SAS	Tue, Feb 27, 2024	8:00p	2024	18024	114	105	1:59	regular
OKC	HOU	Tue, Feb 27, 2024	10:00p	2024	17164	112	95	2:16	regular
POR	MIA	Tue, Feb 27, 2024	10:00p	2024	18143	96	106	2:13	regular
IND	NOP	Wed, Feb 28, 2024	7:30p	2024	16010	123	114	2:16	regular
TOR	DAL	Wed, Feb 28, 2024	7:30p	2024	19800	125	136	2:09	regular
CHI	CLE	Wed, Feb 28, 2024	8:00p	2024	21700	132	123	2:43	regular
MIN	MEM	Wed, Feb 28, 2024	8:00p	2024	18024	110	101	2:16	regular
DEN	SAC	Wed, Feb 28, 2024	9:00p	2024	19628	117	96	2:04	regular
LAC	LAL	Wed, Feb 28, 2024	10:00p	2024	19370	112	116	2:16	regular
CHO	MIL	Thu, Feb 29, 2024	7:00p	2024	18463	99	111	2:10	regular
ORL	UTA	Thu, Feb 29, 2024	7:00p	2024	17848	115	107	2:15	regular
BRK	ATL	Thu, Feb 29, 2024	7:30p	2024	17284	124	97	2:05	regular
NYK	GSW	Thu, Feb 29, 2024	7:30p	2024	19812	99	110	2:18	regular
SAS	OKC	Thu, Feb 29, 2024	8:30p	2024	18392	132	118	2:10	regular
PHO	HOU	Thu, Feb 29, 2024	9:00p	2024	17071	110	105	2:26	regular
DEN	MIA	Thu, Feb 29, 2024	10:00p	2024	19634	103	97	2:30	regular
LAL	WAS	Thu, Feb 29, 2024	10:30p	2024	18997	134	131	2:22	regular
DET	CLE	Fri, Mar 1, 2024	7:00p	2024	19299	100	110	2:12	regular
PHI	CHO	Fri, Mar 1, 2024	7:00p	2024	19788	121	114	2:12	regular
BOS	DAL	Fri, Mar 1, 2024	7:30p	2024	19156	138	110	2:08	regular
TOR	GSW	Fri, Mar 1, 2024	7:30p	2024	19800	105	120	2:10	regular
MEM	POR	Fri, Mar 1, 2024	8:00p	2024	15493	92	122	2:08	regular
MIN	SAC	Fri, Mar 1, 2024	8:00p	2024	18024	120	124	2:37	regular
NOP	IND	Fri, Mar 1, 2024	8:00p	2024	17898	129	102	2:12	regular
CHI	MIL	Fri, Mar 1, 2024	10:00p	2024	21249	97	113	2:24	regular
LAC	WAS	Fri, Mar 1, 2024	10:30p	2024	19370	140	115	2:07	regular
BRK	ATL	Sat, Mar 2, 2024	3:00p	2024	18075	114	102	2:18	regular
MIA	UTA	Sat, Mar 2, 2024	5:00p	2024	19858	126	120	2:14	regular
MEM	POR	Sat, Mar 2, 2024	8:00p	2024	16381	100	107	2:37	regular
LAL	DEN	Sat, Mar 2, 2024	8:30p	2024	18997	114	124	2:02	regular
PHO	HOU	Sat, Mar 2, 2024	9:00p	2024	17071	109	118	2:34	regular
DAL	PHI	Sun, Mar 3, 2024	1:00p	2024	20277	116	120	2:25	regular
BOS	GSW	Sun, Mar 3, 2024	3:30p	2024	19156	140	88	2:07	regular
MIN	LAC	Sun, Mar 3, 2024	3:30p	2024	18024	88	89	2:13	regular
ORL	DET	Sun, Mar 3, 2024	6:00p	2024	19459	113	91	2:10	regular
TOR	CHO	Sun, Mar 3, 2024	6:00p	2024	19512	111	106	2:14	regular
CLE	NYK	Sun, Mar 3, 2024	7:00p	2024	19432	98	107	2:07	regular
SAS	IND	Sun, Mar 3, 2024	7:00p	2024	18027	117	105	2:15	regular
PHO	OKC	Sun, Mar 3, 2024	9:30p	2024	17071	110	118	2:21	regular
BRK	MEM	Mon, Mar 4, 2024	7:30p	2024	15847	102	106	2:28	regular
MIL	LAC	Mon, Mar 4, 2024	8:00p	2024	17875	113	106	2:13	regular
MIN	POR	Mon, Mar 4, 2024	8:00p	2024	18024	119	114	2:17	regular
UTA	WAS	Mon, Mar 4, 2024	9:00p	2024	18206	127	115	2:07	regular
SAC	CHI	Mon, Mar 4, 2024	10:00p	2024	17832	109	113	2:19	regular
LAL	OKC	Mon, Mar 4, 2024	10:30p	2024	18997	116	104	2:04	regular
CHO	ORL	Tue, Mar 5, 2024	7:00p	2024	15928	89	101	2:08	regular
BRK	PHI	Tue, Mar 5, 2024	7:30p	2024	17086	112	107	2:20	regular
CLE	BOS	Tue, Mar 5, 2024	7:30p	2024	19432	105	104	2:11	regular
MIA	DET	Tue, Mar 5, 2024	7:30p	2024	19724	118	110	2:10	regular
NYK	ATL	Tue, Mar 5, 2024	7:30p	2024	19812	100	116	2:07	regular
TOR	NOP	Tue, Mar 5, 2024	7:30p	2024	18864	98	139	2:00	regular
HOU	SAS	Tue, Mar 5, 2024	8:00p	2024	16734	114	101	2:06	regular
DAL	IND	Tue, Mar 5, 2024	8:30p	2024	20200	120	137	2:14	regular
DEN	PHO	Tue, Mar 5, 2024	10:00p	2024	19589	107	117	2:24	regular
WAS	ORL	Wed, Mar 6, 2024	7:00p	2024	16018	109	119	2:14	regular
ATL	CLE	Wed, Mar 6, 2024	7:30p	2024	15841	112	101	2:03	regular
HOU	LAC	Wed, Mar 6, 2024	7:30p	2024	17033	116	122	2:19	regular
PHI	MEM	Wed, Mar 6, 2024	7:30p	2024	19757	109	115	2:22	regular
UTA	CHI	Wed, Mar 6, 2024	9:00p	2024	18206	117	119	2:13	regular
GSW	MIL	Wed, Mar 6, 2024	10:00p	2024	18064	125	90	2:11	regular
POR	OKC	Wed, Mar 6, 2024	10:00p	2024	17589	120	128	2:24	regular
LAL	SAC	Wed, Mar 6, 2024	10:30p	2024	18498	120	130	2:16	regular
DET	BRK	Thu, Mar 7, 2024	7:00p	2024	19011	118	112	2:14	regular
IND	MIN	Thu, Mar 7, 2024	7:00p	2024	16580	111	113	2:23	regular
DAL	MIA	Thu, Mar 7, 2024	7:30p	2024	20221	114	108	2:23	regular
PHO	TOR	Thu, Mar 7, 2024	9:00p	2024	17071	120	113	2:16	regular
DEN	BOS	Thu, Mar 7, 2024	10:00p	2024	19855	115	109	2:24	regular
GSW	CHI	Thu, Mar 7, 2024	10:00p	2024	18064	122	125	2:17	regular
SAC	SAS	Thu, Mar 7, 2024	10:00p	2024	17968	131	129	2:16	regular
PHI	NOP	Fri, Mar 8, 2024	7:00p	2024	19777	95	103	2:15	regular
WAS	CHO	Fri, Mar 8, 2024	7:00p	2024	18778	112	100	2:07	regular
CLE	MIN	Fri, Mar 8, 2024	7:30p	2024	19432	113	104	2:49	regular
NYK	ORL	Fri, Mar 8, 2024	7:30p	2024	19812	98	74	2:03	regular
MEM	ATL	Fri, Mar 8, 2024	8:00p	2024	16667	92	99	2:12	regular
OKC	MIA	Fri, Mar 8, 2024	8:00p	2024	18203	107	100	2:07	regular
LAL	MIL	Fri, Mar 8, 2024	10:00p	2024	18997	123	122	2:20	regular
POR	HOU	Fri, Mar 8, 2024	10:00p	2024	18139	107	123	2:06	regular
LAC	CHI	Sat, Mar 9, 2024	4:00p	2024	19370	112	102	2:11	regular
CHO	BRK	Sat, Mar 9, 2024	7:00p	2024	19090	110	99	2:08	regular
DET	DAL	Sat, Mar 9, 2024	7:00p	2024	20062	124	142	2:17	regular
GSW	SAS	Sat, Mar 9, 2024	8:30p	2024	18064	113	126	2:24	regular
PHO	BOS	Sat, Mar 9, 2024	8:30p	2024	17071	107	117	2:12	regular
DEN	UTA	Sat, Mar 9, 2024	9:00p	2024	19632	142	121	2:12	regular
POR	TOR	Sat, Mar 9, 2024	10:00p	2024	18117	128	118	2:24	regular
LAC	MIL	Sun, Mar 10, 2024	3:00p	2024	19370	117	124	2:19	regular
ATL	NOP	Sun, Mar 10, 2024	6:00p	2024	17695	103	116	2:02	regular
MIA	WAS	Sun, Mar 10, 2024	6:00p	2024	19730	108	110	2:13	regular
ORL	IND	Sun, Mar 10, 2024	6:00p	2024	19481	97	111	2:19	regular
